"country","city","long","lat","isp","network","dOs","dType","dOsVersion","dBrowser","dBrowserVersion","offer"
NP,Jawalakhel,85.3167,27.6667,WorldLink Communications Pvt,Cable/DSL,Android,mobile,6.0.1,Chrome,66.0.3359.158,1
PT,Rio Tinto,-8.5612,41.177,Vodafone Portugal - Communicacoes Pessoais S.A.,213.30.0.0/17,Android,mobile,6.0,Chrome,65.0.3325.109,2
KE,Nairobi,36.8155,-1.2841,CKL1-ASN,154.76.0.0/14,Android,mobile,7.1.1,Android Browser,4.0,1
FR,La Talaudiere,4.4317,45.4809,Orange,Cable/DSL,Android,mobile,8.0.0,Chrome,66.0.3359.158,2
NP,Kathmandu,85.3167,27.7167,WorldLink Communications Pvt,Cable/DSL,Android,mobile,7.0,Chrome,66.0.3359.158,1
HT,Port-au-Prince,-72.335,18.5392,Alpha Communications Network,Cellular,Android,mobile,7.1.1,Chrome WebView,56.0.2924.87,1
TH,Huai Khwang,100.579,13.7768,True Internet,Cellular,Android,mobile,6.0,Chrome WebView,44.0.2403.119,2
NP,Kathmandu,85.3167,27.7167,Nepal Telecom,Cable/DSL,Android,mobile,5.1.1,Chrome,63.0.3239.111,1
ES,Madrid,-3.7026,40.4165,Orange Espana,Cellular,Android,mobile,5.1,Android Browser,4.0,2
DZ,'Ain Deheb,1.5478,34.8447,Optimum-Telecom-Algeria,Cellular,Android,mobile,6.0,Chrome WebView,44.0.2403.119,1
FR,Cergy,2.0058,49.0249,Bouygues Telecom,Cable/DSL,Android,mobile,6.0.1,Chrome WebView,66.0.3359.158,1
VN,Tay Ninh,106.1,11.3,Viettel Group,Cellular,Android,mobile,4.4.2,Chrome,66.0.3359.158,2
ID,Padang,100.3677,-0.9532,PT Telkom Indonesia,Cable/DSL,Android,mobile,5.0.2,UCBrowser,12.5.0.1109,1
NP,Patan,85.3333,27.6667,Otel Communication Pvt.,Cable/DSL,Android,tablet,4.4.2,Chrome,66.0.3359.158,1
FR,Cannes,6.9943,43.5497,Bouygues Telecom,Cable/DSL,Android,mobile,7.0,Chrome WebView,66.0.3359.158,1
IQ,Baghdad,44.3939,33.3386,EarthLink Iraq,Cable/DSL,Android,tablet,4.4.4,Chrome,66.0.3359.158,1
NP,Kathmandu,85.3167,27.7167,Techminds Networks Pvt.,Cable/DSL,Android,mobile,7.0,Chrome,66.0.3359.158,1
NP,Kathmandu,85.3167,27.7167,Nepal Telecom,Cable/DSL,Android,mobile,7.1.1,Chrome,66.0.3359.158,1
PE,Lima,-77.05,-12.05,Claro Peru,Cellular,Android,mobile,7.0,Chrome,55.0.2883.91,2
NP,Kathmandu,85.3167,27.7167,Vianet Communications Pvt.,Cable/DSL,Android,mobile,8.0.0,Chrome,66.0.3359.158,1
US,Kankakee,-87.9259,41.119,Comcast Business,Cable/DSL,Android,tablet,4.4.4,Android Browser,4.0,2
NP,Kathmandu,85.3167,27.7167,Nepal Telecom,Cable/DSL,Android,mobile,4.4.4,Chrome,66.0.3359.158,1
DZ,Boghni,3.9531,36.5422,Telecom Algeria,Cable/DSL,Android,mobile,4.0.4,Android Browser,4.0,1
TH,Bangkok,100.4562,13.7083,True Internet,Cellular,Android,desktop,6.0,Chrome WebView,44.0.2403.119,2
NP,Narayangadh,84.4167,27.6833,Techminds Networks Pvt.,Cable/DSL,Android,mobile,8.0.0,Chrome,66.0.3359.158,2
NP,Kathmandu,85.3167,27.7167,WorldLink Communications Pvt,Cable/DSL,Android,mobile,5.1.1,Chrome,55.0.2883.91,1
NP,Kathmandu,85.3167,27.7167,WorldLink Communications Pvt,Cable/DSL,Android,mobile,6.0,Chrome,67.0.3396.68,1
MX,Sahuayo de Morelos,-102.7445,20.0645,"TV Rey de Occidente, S.A. de C.V.",Cellular,Android,mobile,6.0,Chrome,66.0.3359.158,1
FR,Villeneuve-Loubet,7.1204,43.6666,Bouygues Telecom,Cable/DSL,Android,mobile,6.0,Chrome WebView,64.0.3282.137,1
FR,Draveil,2.4142,48.6847,SFR,Cable/DSL,Android,mobile,6.0,Chrome WebView,64.0.3282.137,1
KE,Nairobi,36.8155,-1.2841,CKL1-ASN,154.76.0.0/14,Android,mobile,7.0,Chrome WebView,62.0.3202.84,1
NP,Kathmandu,85.3167,27.7167,Nepal Telecom,Cable/DSL,Android,mobile,4.3,Chrome,66.0.3359.158,1
NP,Jawalakhel,85.3167,27.6667,WorldLink Communications Pvt,Cable/DSL,Android,mobile,5.1.1,Chrome,66.0.3359.126,1
TR,Istanbul,28.9757,41.0197,TT Mobil Iletisim Hizmetleri A.S,37.154.0.0/15,Android,mobile,8.0.0,Chrome,66.0.3359.158,2
QA,Doha,51.5333,25.2867,Vodafone Qatar Q.S.C.,Cable/DSL,Android,mobile,5.1.1,Opera,46.3.2246.127744,1
VN,Hanoi,105.85,21.0333,FPT Telecom Company,Cable/DSL,Windows,desktop,10,Chrome,64.4.3282.222,1
NP,Kathmandu,85.3167,27.7167,"Subisu Cablenet (Pvt) Ltd, Baluwatar, Kathmandu, N",Cable/DSL,Android,mobile,4.4.2,Chrome,66.0.3359.158,1
DZ,El Oued,4.1667,35.9833,Optimum-Telecom-Algeria,Cellular,Android,mobile,5.0.2,Chrome,65.0.3325.109,1
BD,Dhaka,90.4086,23.7231,Banglalink,Cellular,Android,mobile,5.1.1,Android Browser,4.0,1
TH,Bangkok,100.4833,13.7333,True Internet,Cellular,Android,mobile,5.1,Android Browser,4.0,1
NP,Kathmandu,85.3167,27.7167,Techminds Networks Pvt.,Cable/DSL,Android,mobile,5.1,Chrome,66.0.3359.158,1
NP,Narayangadh,84.4167,27.6833,Techminds Networks Pvt.,Cable/DSL,Android,mobile,6.0.1,Chrome,66.0.3359.158,1
NP,Kathmandu,85.3167,27.7167,Vianet Communications Pvt.,Cable/DSL,Android,mobile,7.0,Chrome,66.0.3359.158,1
ES,Madrid,-3.6837999999999997,40.4167,Vodafone Spain,Cellular,Android,mobile,6.0.1,Chrome,67.0.3396.68,1
BD,Dhaka,90.4086,23.7231,Banglalink,Cellular,Android,mobile,5.1.1,Android Browser,4.0,2
NP,Kathmandu,85.3145,27.7142,Smart Telecom Pvt. Ltd,103.94.220.0/22,Android,mobile,6.0.1,Chrome WebView,52.0.2743.98,1
NP,Kathmandu,85.3167,27.7167,"Subisu Cablenet (Pvt) Ltd, Baluwatar, Kathmandu, N",Cable/DSL,Android,mobile,7.0,Chrome,66.0.3359.158,1
IN,Tiruppur,77.35,11.1,Bharti Airtel,Cellular,Android,mobile,6.0.1,UCBrowser,12.2.5.1102,2
NP,Kathmandu,85.3167,27.7167,"Subisu Cablenet (Pvt) Ltd, Baluwatar, Kathmandu, N",Cable/DSL,Android,mobile,5.1,Chrome,66.0.3359.158,1
CM,Yaoundé,11.5167,3.8667,Cameroon Telecommunications Network,Cable/DSL,Android,mobile,6.0.1,Chrome WebView,66.0.3359.126,1
BD,Cox's Bazar,92.0119,21.4424,TM International Bangladesh,103.242.20.0/22,Android,mobile,4.4.2,Android Browser,4.0,1
NP,Kathmandu,85.3167,27.7167,WorldLink Communications Pvt,Cable/DSL,Android,mobile,5.1.1,Chrome,66.0.3359.158,1
US,Farmville,-77.5876,35.5988,AT&T Services,Corporate,Android,tablet,5.0.2,Android Browser,4.0,2
SN,Dakar,-17.4381,14.6708,TIGO SENEGAL,Cable/DSL,Android,mobile,4.2.2,Chrome,31.0.1650.59,1
ES,Madrid,-3.7026,40.4165,Vodafone Spain,Cellular,Android,mobile,7.0,Chrome WebView,64.0.3282.137,1
KE,Nairobi,36.8167,-1.2833,Wananchi-,Cable/DSL,Android,mobile,4.2.2,Chrome,66.0.3359.158,2
DZ,Bordj Bou Arreridj,4.7727,36.0721,Optimum-Telecom-Algeria,129.45.0.0/17,Android,mobile,6.0.1,Chrome,55.0.2883.91,1
IQ,Baghdad,44.3939,33.3386,Al Atheer Telecommunication-Iraq Co. Ltd. Incorpor,Cellular,Android,tablet,4.4.4,Chrome,65.0.3325.109,1
NP,Kathmandu,85.3167,27.7167,Techminds Networks Pvt.,Cable/DSL,Android,mobile,7.1.2,Chrome,66.0.3359.158,1
NP,Kathmandu,85.3167,27.7167,Arrownet Pvt.Ltd,Cable/DSL,Android,mobile,6.0,Chrome,66.0.3359.158,1
ES,Madrid,-3.6837999999999997,40.4167,Vodafone Spain,Cellular,Android,mobile,6.0.1,Chrome WebView,55.0.2883.91,1
NP,Kathmandu,85.3167,27.7167,WorldLink Communications Pvt,Cable/DSL,Android,mobile,6.0,Chrome,66.0.3359.158,1
NP,Kathmandu,85.3167,27.7167,"Subisu Cablenet (Pvt) Ltd, Baluwatar, Kathmandu, N",Cable/DSL,Android,mobile,7.0,Chrome,66.0.3359.158,1
AE,Sharjah,55.4033,25.3573,Emirates Telecommunications Corporation,Cable/DSL,Android,mobile,6.0,Chrome,66.0.3359.158,1
AE,Sharjah,55.4033,25.3573,Emirates Telecommunications Corporation,Cable/DSL,Android,mobile,7.0,Chrome,66.0.3359.158,1
BR,São Paulo,-46.6417,-23.5733,Tim Celular S.A.,Cellular,Android,mobile,5.1,Android Browser,4.0,2
DZ,Blida,2.8289,36.4686,Telecom Algeria,Cable/DSL,Android,mobile,4.1.2,Android Browser,4.0,1
SA,Jeddah,39.2192,21.5169,SaudiNet,Cable/DSL,Android,mobile,7.0,Chrome,67.0.3396.68,1
TN,Bizerte,9.8739,37.2744,Tunisie Telecom,Cable/DSL,Android,mobile,6.0.1,Samsung Browser,6.4,1
IN,Madurai,78.1167,9.9333,Bharti Airtel,Cable/DSL,Android,mobile,6.0.1,UCBrowser,12.5.0.1109,2
BD,Dhaka,90.4086,23.7231,DeVoteD NBN,Cellular,Android,mobile,6.0.1,Android Browser,4.0,1
AZ,Baku,49.8822,40.3953,Nar,Cellular,Android,mobile,6.0.1,Chrome WebView,55.0.2883.91,2
NP,Udaypur,81.1773,28.4085,Websurfer Nepal Internet Service Provider,103.94.252.0/22,Android,mobile,5.1.1,Chrome,66.0.3359.158,1
PS,Gaza,34.4667,31.5,JETNET for Information Technology and Communicatio,Cable/DSL,Android,mobile,4.4.2,Chrome,66.0.3359.158,1
PE,Lima,-77.05,-12.05,Claro Peru,Cellular,Android,tablet,6.0,Chrome,66.0.3359.158,1
CI,Abidjan,-4.0127,5.3097,Orange Cote D'ivoire,Cellular,Android,mobile,7.0,MIUI Browser,9.4.11,1
IQ,Basere,44.8244,36.0994,EarthLink Iraq,Cable/DSL,Android,tablet,4.4.4,Chrome,66.0.3359.158,1
NP,Kathmandu,85.3167,27.7167,Nepal International Internet Gateway,Cable/DSL,Android,mobile,6.0.1,Chrome,66.0.3359.158,1
LT,Vilnius,25.3167,54.6833,Tele2 SWIPnet,Cellular,Android,mobile,7.0,Chrome,66.0.3359.158,1
NP,Kathmandu,85.3167,27.7167,Vianet Communications Pvt.,Cable/DSL,Android,mobile,7.0,Chrome,66.0.3359.158,1
NP,Kathmandu,85.3167,27.7167,"Subisu Cablenet (Pvt) Ltd, Baluwatar, Kathmandu, N",Cable/DSL,Android,mobile,8.0.0,Chrome,66.0.3359.158,1
NP,Kathmandu,85.3167,27.7167,Nepal Telecom,Cable/DSL,Android,mobile,6.0.1,Chrome,66.0.3359.126,1
MA,Casablanca,-7.6192,33.5928,Inwi Mobile,Cellular,Android,mobile,4.4.2,Android Browser,4.0,1
IT,Milan,9.2007,45.4743,Wind Tre,Cellular,iOS,mobile,11.3,WebKit,605.1.15,2
FR,Nantes,-1.5524,47.2165,Va Solutions S.r.l.,Cable/DSL,Android,mobile,5.1.1,Chrome,66.0.3359.158,1
NP,Kathmandu,85.3167,27.7167,Nepal Telecom,Cable/DSL,Android,mobile,5.1.1,Chrome,66.0.3359.158,1
VN,Hanoi,105.85,21.0333,Viettel Group,Cable/DSL,Android,mobile,6.0,Chrome WebView,44.0.2403.119,2
KH,Phnom Penh,104.916,11.5625,Cogetel Online,Cable/DSL,Android,mobile,5.1.1,Samsung Browser,6.4,2
PL,Wrocław,17.0333,51.1,Orange Polska,Cable/DSL,iOS,mobile,11.3,Mobile Safari,11.0,1
NP,Kathmandu,85.3167,27.7167,Nepal Telecom,Cable/DSL,Android,mobile,4.4.2,Chrome,63.0.3239.111,1
IR,Tehran,51.3304,35.7261,Iran Telecommunication Company PJS,Cellular,Android,mobile,7.0,Chrome WebView,64.0.3282.137,1
TH,Huai Khwang,100.579,13.7768,True Internet,Cellular,Android,mobile,5.1.1,Chrome WebView,66.0.3359.158,2
UA,Kiev,30.5167,50.4333,lifecell,Cellular,Android,mobile,6.0,Chrome WebView,66.0.3359.158,2
NP,Kathmandu,85.3167,27.7167,Cherry World Communication Pvt,Cable/DSL,Android,mobile,6.0.1,Chrome,62.0.3202.84,1
PY,Villa Hayes,-57.5236,-25.0931,Telecel,Cellular,Android,tablet,5.0.2,Chrome,66.0.3359.126,2
AE,Dubai,55.3047,25.2582,Emirates Telecommunications Corporation,Cable/DSL,Android,mobile,7.0,Chrome,66.0.3359.158,1
BO,La Paz,-68.15,-16.5,Entel S.A. - EntelNet,Cable/DSL,Android,mobile,6.0.1,Chrome,56.0.2924.87,1
ES,Sant Cugat del Vallès,2.0833,41.4667,Vodafone Spain,Cellular,Android,mobile,7.0,Chrome,66.0.3359.158,1
SD,Ar Rahad,30.65,12.7167,Sudatel,Cellular,Android,mobile,6.0.1,Chrome,56.0.2924.87,2
NP,Pokhara,83.9833,28.2333,Websurfer Nepal Internet Service Provider,Cable/DSL,Android,mobile,4.4.4,Chrome,63.0.3239.111,1
ZW,Harare,31.0447,-17.8178,Liquid Telecommunications Ltd,Cable/DSL,Android,desktop,,Opera Mini,32.0.2254,1
US,Concord,-80.6748,35.4198,Time Warner Cable,Cable/DSL,Android,mobile,5.0.2,Android Browser,4.0,2
TN,Tunis,10.1711,36.8061,Tunisie Telecom,Cable/DSL,Android,mobile,6.0,Chrome WebView,66.0.3359.158,1
NP,Jawalakhel,85.3167,27.6667,WorldLink Communications Pvt,Cable/DSL,Android,mobile,4.4.2,Chrome,66.0.3359.158,1
BD,Dhaka,90.4086,23.7231,DeVoteD NBN,Cellular,Android,mobile,7.0,Android Browser,4.0,2
SD,Khartoum,32.5342,15.5881,Sudatel,Cellular,Android,mobile,4.1.2,Android Browser,4.0,1
NP,Kathmandu,85.3167,27.7167,WorldLink Communications Pvt,Cable/DSL,Android,mobile,5.0.2,Chrome,65.0.3325.109,1
NP,Kathmandu,85.3167,27.7167,WorldLink Communications Pvt,Cable/DSL,Android,mobile,8.0.0,Chrome,67.0.3396.68,1
NP,Kathmandu,85.3167,27.7167,WorldLink Communications Pvt,Cable/DSL,Android,mobile,5.1.1,Chrome,66.0.3359.158,1
NP,Kathmandu,85.3167,27.7167,Nepal International Internet Gateway,Cable/DSL,Android,mobile,5.1,Chrome,66.0.3359.158,1
NP,Kathmandu,85.3167,27.7167,WorldLink Communications Pvt,Cable/DSL,Android,mobile,5.1.1,Chrome,66.0.3359.158,1
NP,Kathmandu,85.3167,27.7167,WorldLink Communications Pvt,Cable/DSL,Android,mobile,6.0.1,Chrome,66.0.3359.158,1
NP,Kathmandu,85.3167,27.7167,Vianet Communications Pvt.,Cable/DSL,Android,mobile,6.0,Chrome,65.0.3325.109,1
NP,Jawalakhel,85.3167,27.6667,WorldLink Communications Pvt,Cable/DSL,Android,mobile,7.0,Chrome,66.0.3359.158,1
NP,Jawalakhel,85.3167,27.6667,WorldLink Communications Pvt,Cable/DSL,Android,mobile,5.0,Chrome,66.0.3359.158,1
UA,Kyiv,30.5303,50.458,Kyivstar PJSC,46.211.0.0/16,Android,mobile,6.0,Android Browser,4.0,2
NP,Kathmandu,85.3167,27.7167,WorldLink Communications Pvt,Cable/DSL,Android,mobile,7.0,Chrome,67.0.3396.68,2
VN,Ho Chi Minh City,106.6438,10.8142,SaiGon Tourist cable Televition Company,Cable/DSL,Android,mobile,6.0,Facebook,174.0.0.54.96,1
MX,Cuautla,-98.95,18.8,izzi,Cable/DSL,Android,mobile,6.0.1,Chrome WebView,66.0.3359.158,1
DZ,Oran,-0.6417,35.6911,Telecom Algeria,Cable/DSL,Android,mobile,6.0,Chrome,50.0.2661.89,1
MX,Mexico City,-99.1386,19.4342,"Cablevisión, S.A. de C.V.",Cable/DSL,Android,mobile,5.1,Chrome WebView,66.0.3359.158,1
IR,Tehran,51.3336,35.727,Mobile Communication Company of Iran PLC,5.208.0.0/13,Android,mobile,6.0,Chrome,66.0.3359.158,2
TH,Bangkok,100.4167,13.7167,True Internet,Cellular,Android,mobile,6.0.1,Chrome WebView,66.0.3359.158,1
ES,Madrid,-3.6837999999999997,40.4167,Vodafone Spain,Cellular,Android,mobile,7.1.1,Chrome,66.0.3359.158,1
ES,Barcelona,2.1741,41.3984,Vodafone Spain,Cellular,Android,mobile,4.4.2,Chrome,30.0.0.0,1
IR,Mashhad,59.6062,36.297,Iran Cell Service and Communication Company,Cellular,Android,mobile,6.0,Android Browser,4.0,1
FR,Lille,3.0511,50.624,Bouygues Telecom SA,176.176.0.0/12,Android,mobile,6.0,Chrome WebView,50.0.2661.86,1
NP,Kathmandu,85.3167,27.7167,"Subisu Cablenet (Pvt) Ltd, Baluwatar, Kathmandu, N",Cable/DSL,Android,mobile,6.0,Chrome,66.0.3359.158,1
NP,Kathmandu,85.3167,27.7167,Nepal Telecom,Cable/DSL,Android,mobile,6.0.1,Chrome,67.0.3396.68,1
MM,Magway,94.9167,20.15,Myanma Posts and Telecommunications,Cellular,iOS,mobile,10.2,Facebook,88.1.0.64.70,1
NP,Kathmandu,85.3167,27.7167,Nepal Telecom,Cable/DSL,Android,mobile,6.0.1,Chrome,65.0.3325.109,1
RO,Cluj-Napoca,23.6,46.7667,Orange Romania,Cellular,Android,mobile,5.1.1,Chrome,65.0.3325.109,2
NP,Kathmandu,85.3167,27.7167,"Subisu Cablenet (Pvt) Ltd, Baluwatar, Kathmandu, N",Cable/DSL,Android,tablet,4.4.2,Chrome,67.0.3396.68,1
KE,Nairobi,36.8167,-1.2833,Safaricom Limited,Cellular,Android,mobile,6.0,Chrome,66.0.3359.126,2
IT,Sesto San Giovanni,9.2258,45.5333,Wind Telecomunicazioni,Cellular,Android,tablet,7.1.1,Chrome WebView,63.0.3239.111,2
VN,Hanoi,105.85,21.0333,Viettel Group,Cable/DSL,Android,mobile,7.0,Chrome WebView,66.0.3359.158,2
NP,Kathmandu,85.3145,27.7142,Smart Telecom Pvt. Ltd,103.94.220.0/22,Android,mobile,7.1.2,Chrome,61.0.3163.98,1
FR,Amiens,2.3,49.9,SFR,Cable/DSL,Android,mobile,5.1.1,Samsung Browser,6.4,1
GA,Libreville,9.4487,0.381,Airtel,154.0.176.0/20,Android,mobile,4.1.2,Android Browser,4.0,1
DZ,Ain Beida,7.3893,35.792,Telecom Algeria,105.96.0.0/12,Android,mobile,4.1.2,Android Browser,4.0,1
NP,Kathmandu,85.3167,27.7167,Vianet Communications Pvt.,Cable/DSL,Android,mobile,6.0.1,Chrome,67.0.3396.68,1
PE,Lima,-77.05,-12.05,Claro Peru,Cellular,Android,mobile,7.0,Chrome,66.0.3359.158,1
TH,Bangkok,100.4833,13.7333,True Internet,Cellular,Android,mobile,5.1,Android Browser,4.0,1
IN,Chennai,80.2833,13.0833,Bharti Airtel,Cellular,Android,mobile,7.0,UCBrowser,12.5.0.1109,2
DZ,Blida,2.8289,36.4686,Telecom Algeria,Cable/DSL,Android,mobile,6.0,Chrome,66.0.3359.158,2
MX,Jojutla,-99.1833,18.6,Megacable,Cable/DSL,Android,mobile,6.0,Chrome WebView,66.0.3359.158,1
FR,Strasbourg,7.7455,48.5839,Caisse Federale de Credit Mutuel SA,Cellular,Android,mobile,7.0,Chrome,66.0.3359.126,2
NP,Bharatpur,84.4333,27.6833,Techminds Networks Pvt.,Cable/DSL,Android,mobile,4.2.2,Chrome,66.0.3359.158,1
PS,Gaza,34.4667,31.5,fusion services,Cable/DSL,Android,mobile,4.4.2,Chrome,66.0.3359.158,2
MX,Toluca,-99.6672,19.2883,Megacable,Cable/DSL,Android,mobile,6.0,Chrome WebView,63.0.3239.107,1
NP,Kathmandu,85.3167,27.7167,Vianet Communications Pvt.,Cable/DSL,Android,mobile,5.0,Chrome,66.0.3359.158,1
ES,Madrid,-3.6837999999999997,40.4167,Vodafone Spain,Cellular,Android,mobile,7.1.1,Chrome,66.0.3359.158,1
DE,Berlin,13.4,52.5167,O2 Deutschland,Cellular,iOS,mobile,11.3,WebKit,605.1.15,1
NP,Kathmandu,85.3167,27.7167,Nepal Telecom,Cable/DSL,Android,mobile,7.0,Chrome,67.0.3396.68,1
NP,Kathmandu,85.3167,27.7167,WorldLink Communications Pvt,Cable/DSL,Android,mobile,6.0.1,Chrome,52.0.2743.98,1
AZ,Baku,49.8822,40.3953,Nar,Cellular,Android,mobile,4.2.2,Chrome,31.0.1650.59,2
IR,Isfahan,51.6776,32.6572,Iran Cell Service and Communication Company,Cellular,Android,mobile,4.2.2,Android Browser,4.0,1
NP,Kathmandu,85.3167,27.7167,WorldLink Communications Pvt,Cable/DSL,Android,mobile,5.1.1,Chrome,66.0.3359.158,1
ID,Semarang,110.4203,-6.9932,Three Indonesia,Cellular,Android,mobile,6.0.1,UCBrowser,11.4.8.1012,1
NP,Kathmandu,85.3167,27.7167,WorldLink Communications Pvt,Cable/DSL,Android,mobile,5.1,Chrome,61.0.3163.98,1
NP,Kathmandu,85.3167,27.7167,WorldLink Communications Pvt,Cable/DSL,Android,mobile,8.1.0,Chrome,66.0.3359.158,2
NP,Kathmandu,85.3145,27.7142,Arrownet Pvt.Ltd,103.58.144.0/23,Android,mobile,4.4.2,Chrome,66.0.3359.158,1
KE,Nairobi,36.8167,-1.2833,Airtel Kenya,Cable/DSL,Android,mobile,7.0,Android Browser,4.0,2
NP,Kathmandu,85.3167,27.7167,WorldLink Communications Pvt,Cable/DSL,Android,tablet,5.1,Chrome,66.0.3359.158,1
KE,Nairobi,36.8167,-1.2833,Airtel Kenya,Cable/DSL,Android,mobile,7.0,Chrome,62.0.3202.84,2
FR,Lille,3.0586,50.633,Bouygues Telecom,Cable/DSL,Android,mobile,7.0,Chrome WebView,67.0.3396.68,1
MM,Yangon,96.1667,16.7833,Myanma Posts and Telecommunications,Cable/DSL,iOS,mobile,10.3.3,Facebook,68.0.0.49.70,2
ES,Madrid,-3.6837999999999997,40.4167,Vodafone Spain,Cellular,Android,mobile,6.0,Chrome,53.0.2785.124,1
NP,Kathmandu,85.3167,27.7167,WorldLink Communications Pvt,Cable/DSL,Android,mobile,5.1,Chrome,66.0.3359.158,1
IN,Vellore,79.1333,12.9333,Bharti Airtel,Cellular,Android,mobile,6.0.1,UCBrowser,12.5.0.1109,1
DZ,Constantine,6.6172,36.368,Optimum-Telecom-Algeria,129.45.0.0/17,Android,mobile,4.4.2,Android Browser,4.0,2
AE,Abu Dhabi,54.3667,24.4667,Emirates Telecommunications Corporation,Cable/DSL,Android,mobile,6.0,Chrome,67.0.3396.68,2
NA,Windhoek,17.0836,-22.57,Telecom Namibia,Cable/DSL,Android,mobile,6.0,Chrome WebView,66.0.3359.158,2
DZ,Sidi Aissa,3.7761,35.8862,Optimum-Telecom-Algeria,129.45.0.0/17,Android,mobile,6.0,Android Browser,4.0,2
MA,Casablanca,-7.6192,33.5928,Inwi Mobile,Cellular,Android,tablet,4.4.4,Chrome,40.0.2214.109,2
NP,Kathmandu,85.3167,27.7167,Nepal Telecom,Cable/DSL,Android,mobile,5.0.2,Chrome,66.0.3359.158,1
NP,Kathmandu,85.3167,27.7167,Vianet Communications Pvt.,Cable/DSL,Android,mobile,6.0.1,Chrome,55.0.2883.91,1
NP,Kathmandu,85.3167,27.7167,WorldLink Communications Pvt,Cable/DSL,Android,mobile,4.4.4,Chrome,65.0.3325.109,1
IN,Chennai,80.2833,13.0833,Bharti Airtel,Cellular,Android,mobile,7.1.1,UCBrowser,12.2.5.1102,2
ID,Jakarta,106.8294,-6.1744,PT Excelcomindo Pratama,Cellular,Android,mobile,7.1.2,UCBrowser,12.5.0.1109,1
NP,Kathmandu,85.3167,27.7167,WorldLink Communications Pvt,Cable/DSL,Android,mobile,4.4.4,Chrome,66.0.3359.158,1
ID,Jakarta,106.8294,-6.1744,PT Excelcomindo Pratama,Cellular,Android,tablet,4.4.2,Chrome,67.0.3396.68,1
NP,Kathmandu,85.3167,27.7167,WorldLink Communications Pvt,Cable/DSL,Android,mobile,5.1.1,Chrome,66.0.3359.158,1
GF,Cayenne,-52.3333,4.9333,Outremer Telecom,Cellular,Android,mobile,5.1.1,Chrome,55.0.2883.91,2
LK,Colombo,79.8436,6.9392,Etisalat Lanka (Pvt),Cable/DSL,Android,mobile,5.0,Facebook,96.0.0.7.216,1
ES,Valladolid,-4.7344,41.6547,Vodafone Spain,31.4.0.0/16,Android,mobile,4.1.2,Android Browser,4.0,1
DZ,Ain Defla,1.9679,36.264,Telecom Algeria,Cable/DSL,Android,mobile,5.1,Chrome,46.0.2490.76,2
CI,Abidjan,-4.0127,5.3097,Mtn Cote D'ivoire S.A,Cable/DSL,Android,mobile,5.1,Android Browser,4.0,1
PE,Lima,-77.05,-12.05,Claro Peru,Cellular,Android,mobile,6.0.1,Chrome,55.0.2883.91,1
ES,Madrid,-3.7026,40.4165,Vodafone Spain,Cellular,Android,mobile,6.0,Chrome,64.0.3282.137,1
NP,Kathmandu,85.3167,27.7167,WorldLink Communications Pvt,Cable/DSL,Android,mobile,4.4.4,Chrome,66.0.3359.106,1
NP,Patan,85.3333,27.6667,Nepal Telecom,Cable/DSL,Android,mobile,7.1.2,Chrome,67.0.3396.68,1
NP,Bharatpur,84.4354,27.6798,Chitrawan Unique Net Private Limited,103.207.80.0/22,Android,mobile,7.0,Chrome,67.0.3396.68,1
NP,Kathmandu,85.3167,27.7167,Cherry World Communication Pvt,Cable/DSL,Android,mobile,7.0,Chrome,67.0.3396.68,1
NP,Patan,85.3333,27.6667,Otel Communication Pvt.,Cable/DSL,Android,mobile,8.0.0,Chrome,66.0.3359.158,1
CL,Santiago,-70.6667,-33.45,Claro Chile,Cellular,Android,mobile,6.0,Chrome,66.0.3359.158,1
CL,Santiago,-70.6667,-33.45,Movistar Movil Chile,Cellular,iOS,mobile,11.3,WebKit,605.1.15,2
CL,Santiago,-70.6667,-33.45,Claro Chile,Cellular,Android,mobile,6.0,Chrome,66.0.3359.158,1
NP,Dailekh,81.7333,28.8333,Nepal Telecom,Cable/DSL,Android,mobile,5.1.1,Chrome,67.0.3396.68,1
NP,Kathmandu,85.3167,27.7167,Websurfer Nepal Internet Service Provider,Cable/DSL,Android,mobile,5.0,Chrome,66.0.3359.158,1
TH,Bangkok,100.4562,13.7083,True Internet,Cellular,Android,mobile,5.1,Android Browser,4.0,2
MX,Mexico City,-99.1386,19.4342,Axtel,Cable/DSL,Android,mobile,4.4.2,Chrome,40.0.2214.109,2
NP,Kathmandu,85.3167,27.7167,"Subisu Cablenet (Pvt) Ltd, Baluwatar, Kathmandu, N",Cable/DSL,Android,mobile,6.0.1,Chrome,66.0.3359.158,1
TH,Bangkok,100.4889,13.7594,AIS Mobile,Cellular,Android,tablet,4.4.4,Android Browser,4.0,1
PA,Panama City,-79.5197,8.9936,Cable & Wireless Panama,Cable/DSL,Android,tablet,4.1.2,Android Browser,4.0,2
TH,Bangkok,100.4833,13.7333,True Internet,Cellular,Android,mobile,5.1.1,Chrome WebView,66.0.3359.126,1
NP,Kathmandu,85.3167,27.7167,Nepal Telecom,Cable/DSL,Android,mobile,6.0,Chrome,67.0.3396.68,1
MA,Rabat,-6.8443000000000005,34.0138,Maroc Telecom,Cellular,Android,mobile,5.1,Android Browser,4.0,2
NP,Kathmandu,85.3167,27.7167,Vianet Communications Pvt.,Cable/DSL,Android,mobile,6.0.1,Chrome,66.0.3359.158,1
